sample_id	biological_id	source_biological_id	population	era	library_id	read_group	sequencing_run	source_id	source_r1	source_r2	symlink_r1	symlink_r2
OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-E00526-585-HJLFCCCX2-L3-6B-B2	OchACat018	Och-ACat_018	ACat	historical	Ex1-6B-lcwgs-2	RG-OchACat018-E00526-585-HJLFCCCX2-L3-6B-B2	2nd	Och-ACat_018-Ex1-6B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_018-Ex1-6B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_018-Ex1-6B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-E00526-585-HJLFCCCX2-L3-6B-B2_R1.fastq.gz	data/symlinks/OchACat018_Ex1-6B-lcwgs-2_RG-OchACat018-E00526-585-HJLFCCCX2-L3-6B-B2_R2.fastq.gz
OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-E00526-585-HJLFCCCX2-L3-7B-B2	OchACat019	Och-ACat_019	ACat	historical	Ex1-7B-lcwgs-2	RG-OchACat019-E00526-585-HJLFCCCX2-L3-7B-B2	2nd	Och-ACat_019-Ex1-7B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_019-Ex1-7B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_019-Ex1-7B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-E00526-585-HJLFCCCX2-L3-7B-B2_R1.fastq.gz	data/symlinks/OchACat019_Ex1-7B-lcwgs-2_RG-OchACat019-E00526-585-HJLFCCCX2-L3-7B-B2_R2.fastq.gz
OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-E00526-585-HJLFCCCX2-L3-8B-B2	OchACat020	Och-ACat_020	ACat	historical	Ex1-8B-lcwgs-2	RG-OchACat020-E00526-585-HJLFCCCX2-L3-8B-B2	2nd	Och-ACat_020-Ex1-8B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_020-Ex1-8B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_020-Ex1-8B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-E00526-585-HJLFCCCX2-L3-8B-B2_R1.fastq.gz	data/symlinks/OchACat020_Ex1-8B-lcwgs-2_RG-OchACat020-E00526-585-HJLFCCCX2-L3-8B-B2_R2.fastq.gz
OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-E00526-585-HJLFCCCX2-L3-9B-B2	OchACat021	Och-ACat_021	ACat	historical	Ex1-9B-lcwgs-2	RG-OchACat021-E00526-585-HJLFCCCX2-L3-9B-B2	2nd	Och-ACat_021-Ex1-9B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_021-Ex1-9B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_021-Ex1-9B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-E00526-585-HJLFCCCX2-L3-9B-B2_R1.fastq.gz	data/symlinks/OchACat021_Ex1-9B-lcwgs-2_RG-OchACat021-E00526-585-HJLFCCCX2-L3-9B-B2_R2.fastq.gz
OchACat022_Ex1-10B-lcwgs-2_RG-OchACat022-E00526-585-HJLFCCCX2-L3-10B-B2	OchACat022	Och-ACat_022	ACat	historical	Ex1-10B-lcwgs-2	RG-OchACat022-E00526-585-HJLFCCCX2-L3-10B-B2	2nd	Och-ACat_022-Ex1-10B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_022-Ex1-10B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_022-Ex1-10B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat022_Ex1-10B-lcwgs-2_RG-OchACat022-E00526-585-HJLFCCCX2-L3-10B-B2_R1.fastq.gz	data/symlinks/OchACat022_Ex1-10B-lcwgs-2_RG-OchACat022-E00526-585-HJLFCCCX2-L3-10B-B2_R2.fastq.gz
OchACat023_Ex1-11B-lcwgs-2_RG-OchACat023-E00526-585-HJLFCCCX2-L3-11B-B2	OchACat023	Och-ACat_023	ACat	historical	Ex1-11B-lcwgs-2	RG-OchACat023-E00526-585-HJLFCCCX2-L3-11B-B2	2nd	Och-ACat_023-Ex1-11B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_023-Ex1-11B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_023-Ex1-11B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat023_Ex1-11B-lcwgs-2_RG-OchACat023-E00526-585-HJLFCCCX2-L3-11B-B2_R1.fastq.gz	data/symlinks/OchACat023_Ex1-11B-lcwgs-2_RG-OchACat023-E00526-585-HJLFCCCX2-L3-11B-B2_R2.fastq.gz
OchACat024_Ex1-12B-lcwgs-2_RG-OchACat024-E00526-585-HJLFCCCX2-L3-12B-B2	OchACat024	Och-ACat_024	ACat	historical	Ex1-12B-lcwgs-2	RG-OchACat024-E00526-585-HJLFCCCX2-L3-12B-B2	2nd	Och-ACat_024-Ex1-12B-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_024-Ex1-12B-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_024-Ex1-12B-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat024_Ex1-12B-lcwgs-2_RG-OchACat024-E00526-585-HJLFCCCX2-L3-12B-B2_R1.fastq.gz	data/symlinks/OchACat024_Ex1-12B-lcwgs-2_RG-OchACat024-E00526-585-HJLFCCCX2-L3-12B-B2_R2.fastq.gz
OchACat025_Ex1-1C-lcwgs-2_RG-OchACat025-E00526-585-HJLFCCCX2-L3-1C-B2	OchACat025	Och-ACat_025	ACat	historical	Ex1-1C-lcwgs-2	RG-OchACat025-E00526-585-HJLFCCCX2-L3-1C-B2	2nd	Och-ACat_025-Ex1-1C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_025-Ex1-1C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_025-Ex1-1C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat025_Ex1-1C-lcwgs-2_RG-OchACat025-E00526-585-HJLFCCCX2-L3-1C-B2_R1.fastq.gz	data/symlinks/OchACat025_Ex1-1C-lcwgs-2_RG-OchACat025-E00526-585-HJLFCCCX2-L3-1C-B2_R2.fastq.gz
OchACat026_Ex1-2C-lcwgs-2_RG-OchACat026-E00526-585-HJLFCCCX2-L3-2C-B2	OchACat026	Och-ACat_026	ACat	historical	Ex1-2C-lcwgs-2	RG-OchACat026-E00526-585-HJLFCCCX2-L3-2C-B2	2nd	Och-ACat_026-Ex1-2C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_026-Ex1-2C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_026-Ex1-2C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat026_Ex1-2C-lcwgs-2_RG-OchACat026-E00526-585-HJLFCCCX2-L3-2C-B2_R1.fastq.gz	data/symlinks/OchACat026_Ex1-2C-lcwgs-2_RG-OchACat026-E00526-585-HJLFCCCX2-L3-2C-B2_R2.fastq.gz
OchACat027_Ex1-3C-lcwgs-2_RG-OchACat027-E00526-585-HJLFCCCX2-L3-3C-B2	OchACat027	Och-ACat_027	ACat	historical	Ex1-3C-lcwgs-2	RG-OchACat027-E00526-585-HJLFCCCX2-L3-3C-B2	2nd	Och-ACat_027-Ex1-3C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_027-Ex1-3C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_027-Ex1-3C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat027_Ex1-3C-lcwgs-2_RG-OchACat027-E00526-585-HJLFCCCX2-L3-3C-B2_R1.fastq.gz	data/symlinks/OchACat027_Ex1-3C-lcwgs-2_RG-OchACat027-E00526-585-HJLFCCCX2-L3-3C-B2_R2.fastq.gz
OchACat028_Ex1-4C-lcwgs-2_RG-OchACat028-E00526-585-HJLFCCCX2-L3-4C-B2	OchACat028	Och-ACat_028	ACat	historical	Ex1-4C-lcwgs-2	RG-OchACat028-E00526-585-HJLFCCCX2-L3-4C-B2	2nd	Och-ACat_028-Ex1-4C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_028-Ex1-4C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_028-Ex1-4C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat028_Ex1-4C-lcwgs-2_RG-OchACat028-E00526-585-HJLFCCCX2-L3-4C-B2_R1.fastq.gz	data/symlinks/OchACat028_Ex1-4C-lcwgs-2_RG-OchACat028-E00526-585-HJLFCCCX2-L3-4C-B2_R2.fastq.gz
OchACat029_Ex1-5C-lcwgs-2_RG-OchACat029-E00526-585-HJLFCCCX2-L3-5C-B2	OchACat029	Och-ACat_029	ACat	historical	Ex1-5C-lcwgs-2	RG-OchACat029-E00526-585-HJLFCCCX2-L3-5C-B2	2nd	Och-ACat_029-Ex1-5C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_029-Ex1-5C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_029-Ex1-5C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat029_Ex1-5C-lcwgs-2_RG-OchACat029-E00526-585-HJLFCCCX2-L3-5C-B2_R1.fastq.gz	data/symlinks/OchACat029_Ex1-5C-lcwgs-2_RG-OchACat029-E00526-585-HJLFCCCX2-L3-5C-B2_R2.fastq.gz
OchACat030_Ex1-6C-lcwgs-2_RG-OchACat030-E00526-585-HJLFCCCX2-L3-6C-B2	OchACat030	Och-ACat_030	ACat	historical	Ex1-6C-lcwgs-2	RG-OchACat030-E00526-585-HJLFCCCX2-L3-6C-B2	2nd	Och-ACat_030-Ex1-6C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_030-Ex1-6C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_030-Ex1-6C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat030_Ex1-6C-lcwgs-2_RG-OchACat030-E00526-585-HJLFCCCX2-L3-6C-B2_R1.fastq.gz	data/symlinks/OchACat030_Ex1-6C-lcwgs-2_RG-OchACat030-E00526-585-HJLFCCCX2-L3-6C-B2_R2.fastq.gz
OchACat031_Ex1-7C-lcwgs-2_RG-OchACat031-E00526-585-HJLFCCCX2-L3-7C-B2	OchACat031	Och-ACat_031	ACat	historical	Ex1-7C-lcwgs-2	RG-OchACat031-E00526-585-HJLFCCCX2-L3-7C-B2	2nd	Och-ACat_031-Ex1-7C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_031-Ex1-7C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_031-Ex1-7C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat031_Ex1-7C-lcwgs-2_RG-OchACat031-E00526-585-HJLFCCCX2-L3-7C-B2_R1.fastq.gz	data/symlinks/OchACat031_Ex1-7C-lcwgs-2_RG-OchACat031-E00526-585-HJLFCCCX2-L3-7C-B2_R2.fastq.gz
OchACat032_Ex1-7B-lcwgs-1_RG-OchACat032-E00526-585-HJLFCCCX2-L3-7B-B1	OchACat032	Och-ACat_032	ACat	historical	Ex1-7B-lcwgs-1	RG-OchACat032-E00526-585-HJLFCCCX2-L3-7B-B1	2nd	Och-ACat_032-Ex1-7B-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_032-Ex1-7B-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_032-Ex1-7B-lcwgs-1-1.2.fq.gz	data/symlinks/OchACat032_Ex1-7B-lcwgs-1_RG-OchACat032-E00526-585-HJLFCCCX2-L3-7B-B1_R1.fastq.gz	data/symlinks/OchACat032_Ex1-7B-lcwgs-1_RG-OchACat032-E00526-585-HJLFCCCX2-L3-7B-B1_R2.fastq.gz
OchACat032_Ex1-8C-lcwgs-2_RG-OchACat032-E00526-585-HJLFCCCX2-L3-8C-B2	OchACat032	Och-ACat_032	ACat	historical	Ex1-8C-lcwgs-2	RG-OchACat032-E00526-585-HJLFCCCX2-L3-8C-B2	2nd	Och-ACat_032-Ex1-8C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_032-Ex1-8C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_032-Ex1-8C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat032_Ex1-8C-lcwgs-2_RG-OchACat032-E00526-585-HJLFCCCX2-L3-8C-B2_R1.fastq.gz	data/symlinks/OchACat032_Ex1-8C-lcwgs-2_RG-OchACat032-E00526-585-HJLFCCCX2-L3-8C-B2_R2.fastq.gz
OchACat033_Ex1-9C-lcwgs-2_RG-OchACat033-E00526-585-HJLFCCCX2-L3-9C-B2	OchACat033	Och-ACat_033	ACat	historical	Ex1-9C-lcwgs-2	RG-OchACat033-E00526-585-HJLFCCCX2-L3-9C-B2	2nd	Och-ACat_033-Ex1-9C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_033-Ex1-9C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_033-Ex1-9C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat033_Ex1-9C-lcwgs-2_RG-OchACat033-E00526-585-HJLFCCCX2-L3-9C-B2_R1.fastq.gz	data/symlinks/OchACat033_Ex1-9C-lcwgs-2_RG-OchACat033-E00526-585-HJLFCCCX2-L3-9C-B2_R2.fastq.gz
OchACat034_Ex1-10C-lcwgs-2_RG-OchACat034-E00526-585-HJLFCCCX2-L3-10C-B2	OchACat034	Och-ACat_034	ACat	historical	Ex1-10C-lcwgs-2	RG-OchACat034-E00526-585-HJLFCCCX2-L3-10C-B2	2nd	Och-ACat_034-Ex1-10C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_034-Ex1-10C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_034-Ex1-10C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat034_Ex1-10C-lcwgs-2_RG-OchACat034-E00526-585-HJLFCCCX2-L3-10C-B2_R1.fastq.gz	data/symlinks/OchACat034_Ex1-10C-lcwgs-2_RG-OchACat034-E00526-585-HJLFCCCX2-L3-10C-B2_R2.fastq.gz
OchACat035_Ex1-11C-lcwgs-2_RG-OchACat035-E00526-585-HJLFCCCX2-L3-11C-B2	OchACat035	Och-ACat_035	ACat	historical	Ex1-11C-lcwgs-2	RG-OchACat035-E00526-585-HJLFCCCX2-L3-11C-B2	2nd	Och-ACat_035-Ex1-11C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_035-Ex1-11C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_035-Ex1-11C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat035_Ex1-11C-lcwgs-2_RG-OchACat035-E00526-585-HJLFCCCX2-L3-11C-B2_R1.fastq.gz	data/symlinks/OchACat035_Ex1-11C-lcwgs-2_RG-OchACat035-E00526-585-HJLFCCCX2-L3-11C-B2_R2.fastq.gz
OchACat036_Ex1-12C-lcwgs-2_RG-OchACat036-E00526-585-HJLFCCCX2-L3-12C-B2	OchACat036	Och-ACat_036	ACat	historical	Ex1-12C-lcwgs-2	RG-OchACat036-E00526-585-HJLFCCCX2-L3-12C-B2	2nd	Och-ACat_036-Ex1-12C-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_036-Ex1-12C-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_036-Ex1-12C-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat036_Ex1-12C-lcwgs-2_RG-OchACat036-E00526-585-HJLFCCCX2-L3-12C-B2_R1.fastq.gz	data/symlinks/OchACat036_Ex1-12C-lcwgs-2_RG-OchACat036-E00526-585-HJLFCCCX2-L3-12C-B2_R2.fastq.gz
OchACat037_Ex1-1D-lcwgs-2_RG-OchACat037-E00526-585-HJLFCCCX2-L3-1D-B2	OchACat037	Och-ACat_037	ACat	historical	Ex1-1D-lcwgs-2	RG-OchACat037-E00526-585-HJLFCCCX2-L3-1D-B2	2nd	Och-ACat_037-Ex1-1D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_037-Ex1-1D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_037-Ex1-1D-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat037_Ex1-1D-lcwgs-2_RG-OchACat037-E00526-585-HJLFCCCX2-L3-1D-B2_R1.fastq.gz	data/symlinks/OchACat037_Ex1-1D-lcwgs-2_RG-OchACat037-E00526-585-HJLFCCCX2-L3-1D-B2_R2.fastq.gz
OchACat038_Ex1-2D-lcwgs-2_RG-OchACat038-E00526-585-HJLFCCCX2-L3-2D-B2	OchACat038	Och-ACat_038	ACat	historical	Ex1-2D-lcwgs-2	RG-OchACat038-E00526-585-HJLFCCCX2-L3-2D-B2	2nd	Och-ACat_038-Ex1-2D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_038-Ex1-2D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_038-Ex1-2D-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat038_Ex1-2D-lcwgs-2_RG-OchACat038-E00526-585-HJLFCCCX2-L3-2D-B2_R1.fastq.gz	data/symlinks/OchACat038_Ex1-2D-lcwgs-2_RG-OchACat038-E00526-585-HJLFCCCX2-L3-2D-B2_R2.fastq.gz
OchACat039_Ex1-3D-lcwgs-2_RG-OchACat039-E00526-585-HJLFCCCX2-L3-3D-B2	OchACat039	Och-ACat_039	ACat	historical	Ex1-3D-lcwgs-2	RG-OchACat039-E00526-585-HJLFCCCX2-L3-3D-B2	2nd	Och-ACat_039-Ex1-3D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_039-Ex1-3D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_039-Ex1-3D-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat039_Ex1-3D-lcwgs-2_RG-OchACat039-E00526-585-HJLFCCCX2-L3-3D-B2_R1.fastq.gz	data/symlinks/OchACat039_Ex1-3D-lcwgs-2_RG-OchACat039-E00526-585-HJLFCCCX2-L3-3D-B2_R2.fastq.gz
OchACat039_Ex1-8A-lcwgs-1_RG-OchACat039-E00526-585-HJLFCCCX2-L3-8A-B1	OchACat039	Och-ACat_039	ACat	historical	Ex1-8A-lcwgs-1	RG-OchACat039-E00526-585-HJLFCCCX2-L3-8A-B1	2nd	Och-ACat_039-Ex1-8A-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_039-Ex1-8A-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_039-Ex1-8A-lcwgs-1-1.2.fq.gz	data/symlinks/OchACat039_Ex1-8A-lcwgs-1_RG-OchACat039-E00526-585-HJLFCCCX2-L3-8A-B1_R1.fastq.gz	data/symlinks/OchACat039_Ex1-8A-lcwgs-1_RG-OchACat039-E00526-585-HJLFCCCX2-L3-8A-B1_R2.fastq.gz
OchACat040_Ex1-4D-lcwgs-2_RG-OchACat040-E00526-585-HJLFCCCX2-L3-4D-B2	OchACat040	Och-ACat_040	ACat	historical	Ex1-4D-lcwgs-2	RG-OchACat040-E00526-585-HJLFCCCX2-L3-4D-B2	2nd	Och-ACat_040-Ex1-4D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_040-Ex1-4D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_040-Ex1-4D-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat040_Ex1-4D-lcwgs-2_RG-OchACat040-E00526-585-HJLFCCCX2-L3-4D-B2_R1.fastq.gz	data/symlinks/OchACat040_Ex1-4D-lcwgs-2_RG-OchACat040-E00526-585-HJLFCCCX2-L3-4D-B2_R2.fastq.gz
OchACat041_Ex1-5D-lcwgs-2_RG-OchACat041-E00526-585-HJLFCCCX2-L3-5D-B2	OchACat041	Och-ACat_041	ACat	historical	Ex1-5D-lcwgs-2	RG-OchACat041-E00526-585-HJLFCCCX2-L3-5D-B2	2nd	Och-ACat_041-Ex1-5D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_041-Ex1-5D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ACat_041-Ex1-5D-lcwgs-2-1.2.fq.gz	data/symlinks/OchACat041_Ex1-5D-lcwgs-2_RG-OchACat041-E00526-585-HJLFCCCX2-L3-5D-B2_R1.fastq.gz	data/symlinks/OchACat041_Ex1-5D-lcwgs-2_RG-OchACat041-E00526-585-HJLFCCCX2-L3-5D-B2_R2.fastq.gz
OchATum001_Ex1-6D-lcwgs-2_RG-OchATum001-E00526-585-HJLFCCCX2-L3-6D-B2	OchATum001	Och-ATum_001	ATum	historical	Ex1-6D-lcwgs-2	RG-OchATum001-E00526-585-HJLFCCCX2-L3-6D-B2	2nd	Och-ATum_001-Ex1-6D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ATum_001-Ex1-6D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ATum_001-Ex1-6D-lcwgs-2-1.2.fq.gz	data/symlinks/OchATum001_Ex1-6D-lcwgs-2_RG-OchATum001-E00526-585-HJLFCCCX2-L3-6D-B2_R1.fastq.gz	data/symlinks/OchATum001_Ex1-6D-lcwgs-2_RG-OchATum001-E00526-585-HJLFCCCX2-L3-6D-B2_R2.fastq.gz
OchATum002_Ex1-7D-lcwgs-2_RG-OchATum002-E00526-585-HJLFCCCX2-L3-7D-B2	OchATum002	Och-ATum_002	ATum	historical	Ex1-7D-lcwgs-2	RG-OchATum002-E00526-585-HJLFCCCX2-L3-7D-B2	2nd	Och-ATum_002-Ex1-7D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ATum_002-Ex1-7D-lcwgs-2-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-ATum_002-Ex1-7D-lcwgs-2-1.2.fq.gz	data/symlinks/OchATum002_Ex1-7D-lcwgs-2_RG-OchATum002-E00526-585-HJLFCCCX2-L3-7D-B2_R1.fastq.gz	data/symlinks/OchATum002_Ex1-7D-lcwgs-2_RG-OchATum002-E00526-585-HJLFCCCX2-L3-7D-B2_R2.fastq.gz
